matrix_type,solver,solver_family,sigma,repeat,image_idx,image_name,data_source,seed,status,solve_success,hit_iteration_cap,error_message,failed_blocks,psnr_db,mse,relative_error,relative_residual,condition_number,time_ms,gs_avg_iters,gs_hit_max_ratio,gmres_avg_iters,gmres_hit_max_ratio
dense,gaussian,direct,0.0,0,21,kodak_kodim22,benchmark,42,ok,True,False,,0,99.0,5.691247329721689e-32,5.092290048434428e-16,4.577145840349765e-16,2.5107067648455232,1331.7994,0.0,0.0,0.0,0.0
dense,lu,factorization,0.0,0,21,kodak_kodim22,benchmark,42,ok,True,False,,0,99.0,3.9600399154502903e-32,4.2466230859083766e-16,3.8412991997753547e-16,2.5107067648455232,262.735,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.0,0,21,kodak_kodim22,benchmark,42,iter_limit,True,True,,0,99.0,2.275390990371798e-16,3.217565199157964e-08,2.9194387122441264e-08,2.5107067648455232,5507.6991,21.26953125,0.0625,0.0,0.0
dense,gmres,hybrid,0.0,0,21,kodak_kodim22,benchmark,42,ok,True,False,,0,99.0,6.30207121065044e-18,5.3693414743549605e-09,4.131605686358406e-09,2.5107067648455232,395.2604,0.0,0.0,15.99609375,0.0
dense,np_solve,baseline,0.0,0,21,kodak_kodim22,benchmark,42,ok,True,False,,0,99.0,5.788044951210558e-32,5.133181804897223e-16,4.66483881077637e-16,2.5107067648455232,7.174,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.0,0,22,kodak_kodim23,benchmark,42,ok,True,False,,0,99.0,5.51422813758059e-32,5.073103099690428e-16,4.618992336723875e-16,2.5107067648455232,1369.6097,0.0,0.0,0.0,0.0
dense,lu,factorization,0.0,0,22,kodak_kodim23,benchmark,42,ok,True,False,,0,99.0,3.8238551743831047e-32,4.227495499115e-16,3.858672524038697e-16,2.5107067648455232,256.0568,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.0,0,22,kodak_kodim23,benchmark,42,iter_limit,True,True,,0,99.0,2.068611324784041e-16,3.1047435044315126e-08,2.8139105679241086e-08,2.5107067648455232,5465.3902,21.2109375,0.0625,0.0,0.0
dense,gmres,hybrid,0.0,0,22,kodak_kodim23,benchmark,42,ok,True,False,,0,99.0,6.711205783038727e-18,5.606984040576103e-09,4.2950345609332705e-09,2.5107067648455232,401.7654,0.0,0.0,15.99609375,0.0
dense,np_solve,baseline,0.0,0,22,kodak_kodim23,benchmark,42,ok,True,False,,0,99.0,5.706057679754348e-32,5.154207888584411e-16,4.7143538811499e-16,2.5107067648455232,7.0691,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.0,0,23,kodak_kodim24,benchmark,42,ok,True,False,,0,99.0,5.393633577335581e-32,5.121309247068092e-16,4.648678042385981e-16,2.5107067648455232,1335.1699,0.0,0.0,0.0,0.0
dense,lu,factorization,0.0,0,23,kodak_kodim24,benchmark,42,ok,True,False,,0,99.0,3.717540851283412e-32,4.283822465171786e-16,3.902735744553818e-16,2.5107067648455232,257.3354,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.0,0,23,kodak_kodim24,benchmark,42,ok,True,False,,0,99.0,1.8379503798571076e-16,3.025430618439654e-08,2.7170906961070534e-08,2.5107067648455232,2580.7602,9.40625,0.0,0.0,0.0
dense,gmres,hybrid,0.0,0,23,kodak_kodim24,benchmark,42,ok,True,False,,0,99.0,6.147673469708345e-18,5.4245459472303104e-09,4.207638367353982e-09,2.5107067648455232,450.1591,0.0,0.0,15.99609375,0.0
dense,np_solve,baseline,0.0,0,23,kodak_kodim24,benchmark,42,ok,True,False,,0,99.0,5.406124380307418e-32,5.177960377953992e-16,4.681413141056154e-16,2.5107067648455232,11.9961,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.0,1,0,kodak_kodim01,benchmark,42,ok,True,False,,0,99.0,5.67023105730732e-32,5.225324852344303e-16,4.708606966987062e-16,2.5107067648455232,1352.172,0.0,0.0,0.0,0.0
dense,lu,factorization,0.0,1,0,kodak_kodim01,benchmark,42,ok,True,False,,0,99.0,3.734734077558455e-32,4.24065386998421e-16,3.8714377891839723e-16,2.5107067648455232,257.6352,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.0,1,0,kodak_kodim01,benchmark,42,iter_limit,True,True,,0,99.0,1.0359703124738922e-16,2.232219793636683e-08,2.0197343680453213e-08,2.5107067648455232,5537.3331,21.5390625,0.0625,0.0,0.0
dense,gmres,hybrid,0.0,1,0,kodak_kodim01,benchmark,42,ok,True,False,,0,99.0,6.2001282696817925e-18,5.4848876908209246e-09,4.271115413525902e-09,2.5107067648455232,390.2027,0.0,0.0,15.9921875,0.0
dense,np_solve,baseline,0.0,1,0,kodak_kodim01,benchmark,42,ok,True,False,,0,99.0,5.621482379344354e-32,5.200338581985055e-16,4.739206583612832e-16,2.5107067648455232,7.0039,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.0,1,1,kodak_kodim02,benchmark,42,ok,True,False,,0,99.0,2.671181285715606e-32,5.086405548357835e-16,4.586664420922261e-16,2.5107067648455232,1377.3079,0.0,0.0,0.0,0.0
dense,lu,factorization,0.0,1,1,kodak_kodim02,benchmark,42,ok,True,False,,0,99.0,1.8806228602045645e-32,4.267756707938823e-16,3.8531115965701475e-16,2.5107067648455232,255.7019,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.0,1,1,kodak_kodim02,benchmark,42,iter_limit,True,True,,0,99.0,1.0862306519921328e-16,3.24269352016211e-08,2.9327547657040993e-08,2.5107067648455232,5475.7663,21.16015625,0.0625,0.0,0.0
dense,gmres,hybrid,0.0,1,1,kodak_kodim02,benchmark,42,ok,True,False,,0,99.0,3.0357597268783367e-18,5.444087369837677e-09,4.181860833576465e-09,2.5107067648455232,393.7993,0.0,0.0,15.9921875,0.0
dense,np_solve,baseline,0.0,1,1,kodak_kodim02,benchmark,42,ok,True,False,,0,99.0,2.8219321679885046e-32,5.227007633568814e-16,4.694142712731147e-16,2.5107067648455232,9.1034,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.0,1,2,kodak_kodim03,benchmark,42,ok,True,False,,0,99.0,4.755882180979038e-32,5.106451359506572e-16,4.621604930153161e-16,2.5107067648455232,1331.7276,0.0,0.0,0.0,0.0
dense,lu,factorization,0.0,1,2,kodak_kodim03,benchmark,42,ok,True,False,,0,99.0,3.230361610548517e-32,4.208398948153692e-16,3.809609770124437e-16,2.5107067648455232,265.6799,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.0,1,2,kodak_kodim03,benchmark,42,iter_limit,True,True,,0,99.0,1.7336071909814556e-16,3.082438080099025e-08,2.7861169072436495e-08,2.5107067648455232,5516.9824,21.24609375,0.0625,0.0,0.0
dense,gmres,hybrid,0.0,1,2,kodak_kodim03,benchmark,42,ok,True,False,,0,99.0,5.245362127489026e-18,5.37574858064227e-09,4.128485805269968e-09,2.5107067648455232,382.3136,0.0,0.0,16.0,0.0
dense,np_solve,baseline,0.0,1,2,kodak_kodim03,benchmark,42,ok,True,False,,0,99.0,4.812398400729409e-32,5.13644202444194e-16,4.685232076401279e-16,2.5107067648455232,6.9238,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.0,1,3,kodak_kodim04,benchmark,42,ok,True,False,,0,99.0,4.2639221217179364e-32,5.040701099966525e-16,4.57697319386755e-16,2.5107067648455232,1375.7336,0.0,0.0,0.0,0.0
dense,lu,factorization,0.0,1,3,kodak_kodim04,benchmark,42,ok,True,False,,0,99.0,3.0021061032314987e-32,4.231000298876566e-16,3.8593136138716723e-16,2.5107067648455232,254.68,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.0,1,3,kodak_kodim04,benchmark,42,iter_limit,True,True,,0,99.0,1.4339202278999402e-16,2.9216238408222478e-08,2.625100552103815e-08,2.5107067648455232,5386.8589,21.296875,0.0625,0.0,0.0
dense,gmres,hybrid,0.0,1,3,kodak_kodim04,benchmark,42,ok,True,False,,0,99.0,4.643648872741515e-18,5.263431848725994e-09,4.0541481911362605e-09,2.5107067648455232,395.0582,0.0,0.0,15.99609375,0.0
dense,np_solve,baseline,0.0,1,3,kodak_kodim04,benchmark,42,ok,True,False,,0,99.0,4.3748197066986895e-32,5.1047235382744145e-16,4.612388436278949e-16,2.5107067648455232,7.5306,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.0,1,4,kodak_kodim05,benchmark,42,ok,True,False,,0,99.0,3.684085817215649e-32,5.106327700637677e-16,4.574065683354682e-16,2.5107067648455232,1335.7042,0.0,0.0,0.0,0.0
dense,lu,factorization,0.0,1,4,kodak_kodim05,benchmark,42,ok,True,False,,0,99.0,2.524912799079772e-32,4.227167107110243e-16,3.8378997894231997e-16,2.5107067648455232,255.956,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.0,1,4,kodak_kodim05,benchmark,42,iter_limit,True,True,,0,99.0,3.678770228886102e-17,1.6160096088189776e-08,1.44976769448766e-08,2.5107067648455232,5601.0798,21.73828125,0.0625,0.0,0.0
dense,gmres,hybrid,0.0,1,4,kodak_kodim05,benchmark,42,ok,True,False,,0,99.0,4.305833520742639e-18,5.539845564877897e-09,4.400268696982712e-09,2.5107067648455232,384.6141,0.0,0.0,15.99609375,0.0
dense,np_solve,baseline,0.0,1,4,kodak_kodim05,benchmark,42,ok,True,False,,0,99.0,3.747633343005468e-32,5.152730822485164e-16,4.682861416550224e-16,2.5107067648455232,6.8722,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.0,1,5,kodak_kodim06,benchmark,42,ok,True,False,,0,99.0,8.74745122053324e-32,5.136793250995507e-16,4.607952328254685e-16,2.5107067648455232,1373.2222,0.0,0.0,0.0,0.0
dense,lu,factorization,0.0,1,5,kodak_kodim06,benchmark,42,ok,True,False,,0,99.0,5.976156071155989e-32,4.2459216009327345e-16,3.842386862389886e-16,2.5107067648455232,266.7031,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.0,1,5,kodak_kodim06,benchmark,42,iter_limit,True,True,,0,99.0,3.2038038540337877e-16,3.1084612372036014e-08,2.812742872267518e-08,2.5107067648455232,5494.761,21.28125,0.0625,0.0,0.0
dense,gmres,hybrid,0.0,1,5,kodak_kodim06,benchmark,42,ok,True,False,,0,99.0,8.807260592974565e-18,5.160533821898327e-09,3.970777963547285e-09,2.5107067648455232,387.5591,0.0,0.0,16.0,0.0
dense,np_solve,baseline,0.0,1,5,kodak_kodim06,benchmark,42,ok,True,False,,0,99.0,9.193473707674972e-32,5.265832528448264e-16,4.712125122389812e-16,2.5107067648455232,6.9201,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.0,1,6,kodak_kodim07,benchmark,42,ok,True,False,,0,99.0,5.310903451056301e-32,5.094224201559785e-16,4.581064440088341e-16,2.5107067648455232,1335.6763,0.0,0.0,0.0,0.0
dense,lu,factorization,0.0,1,6,kodak_kodim07,benchmark,42,ok,True,False,,0,99.0,3.651563189576668e-32,4.2238586339370077e-16,3.7921090235486107e-16,2.5107067648455232,257.8788,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.0,1,6,kodak_kodim07,benchmark,42,iter_limit,True,True,,0,99.0,1.643356855330893e-16,2.832800596690664e-08,2.5477769262488417e-08,2.5107067648455232,5503.7468,21.37890625,0.0625,0.0,0.0
dense,gmres,hybrid,0.0,1,6,kodak_kodim07,benchmark,42,ok,True,False,,0,99.0,6.027194812880419e-18,5.447690988340052e-09,4.197344635510699e-09,2.5107067648455232,392.6769,0.0,0.0,16.0,0.0
dense,np_solve,baseline,0.0,1,6,kodak_kodim07,benchmark,42,ok,True,False,,0,99.0,5.3834016657414e-32,5.128140074753888e-16,4.634350314378637e-16,2.5107067648455232,7.4183,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.0,1,7,kodak_kodim08,benchmark,42,ok,True,False,,0,99.0,7.162643146812566e-32,5.038831750432279e-16,4.513861239438684e-16,2.5107067648455232,1363.2594,0.0,0.0,0.0,0.0
dense,lu,factorization,0.0,1,7,kodak_kodim08,benchmark,42,ok,True,False,,0,99.0,4.974300970268531e-32,4.202159876565247e-16,3.7988165621776095e-16,2.5107067648455232,264.7482,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.0,1,7,kodak_kodim08,benchmark,42,iter_limit,True,True,,0,99.0,1.1909200458719622e-16,2.032287660135389e-08,1.8281546598440754e-08,2.5107067648455232,5598.0987,21.57421875,0.0625,0.0,0.0
dense,gmres,hybrid,0.0,1,7,kodak_kodim08,benchmark,42,ok,True,False,,0,99.0,9.279031674894897e-18,5.71388827998012e-09,4.502108146371797e-09,2.5107067648455232,379.1952,0.0,0.0,15.984375,0.0
dense,np_solve,baseline,0.0,1,7,kodak_kodim08,benchmark,42,ok,True,False,,0,99.0,7.426166280079424e-32,5.115141114496594e-16,4.610426644241055e-16,2.5107067648455232,7.1352,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.0,1,8,kodak_kodim09,benchmark,42,ok,True,False,,0,99.0,7.572243376203532e-32,5.134544966096319e-16,4.64043816081581e-16,2.5107067648455232,1359.3206,0.0,0.0,0.0,0.0
dense,lu,factorization,0.0,1,8,kodak_kodim09,benchmark,42,ok,True,False,,0,99.0,5.117031251059376e-32,4.2199301141941876e-16,3.8243830095662694e-16,2.5107067648455232,254.2452,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.0,1,8,kodak_kodim09,benchmark,42,iter_limit,True,True,,0,99.0,3.015819897449809e-16,3.23793876355893e-08,2.9351653225301853e-08,2.5107067648455232,5388.2831,21.22265625,0.0625,0.0,0.0
dense,gmres,hybrid,0.0,1,8,kodak_kodim09,benchmark,42,ok,True,False,,0,99.0,8.70595058205827e-18,5.506340522140512e-09,4.2068320986927696e-09,2.5107067648455232,393.575,0.0,0.0,15.98828125,0.0
dense,np_solve,baseline,0.0,1,8,kodak_kodim09,benchmark,42,ok,True,False,,0,99.0,7.72569928422289e-32,5.187080814487532e-16,4.714433039816884e-16,2.5107067648455232,8.4813,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.0,1,9,kodak_kodim10,benchmark,42,ok,True,False,,0,99.0,6.448723673015098e-32,5.108942388624653e-16,4.598393925890057e-16,2.5107067648455232,1343.7585,0.0,0.0,0.0,0.0
dense,lu,factorization,0.0,1,9,kodak_kodim10,benchmark,42,ok,True,False,,0,99.0,4.456488684759738e-32,4.246100093183956e-16,3.824751226251058e-16,2.5107067648455232,257.6471,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.0,1,9,kodak_kodim10,benchmark,42,iter_limit,True,True,,0,99.0,2.117529085783657e-16,2.923064761165867e-08,2.6448434903490147e-08,2.5107067648455232,5482.4866,21.3203125,0.0625,0.0,0.0
dense,gmres,hybrid,0.0,1,9,kodak_kodim10,benchmark,42,ok,True,False,,0,99.0,7.290848452760001e-18,5.431300791720234e-09,4.145961303797891e-09,2.5107067648455232,377.3727,0.0,0.0,16.0,0.0
dense,np_solve,baseline,0.0,1,9,kodak_kodim10,benchmark,42,ok,True,False,,0,99.0,6.608706938055443e-32,5.171064500230068e-16,4.6583200223012e-16,2.5107067648455232,7.7971,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.0,1,10,kodak_kodim11,benchmark,42,ok,True,False,,0,99.0,3.9908162928468055e-32,5.020105667266284e-16,4.569671366049981e-16,2.5107067648455232,1327.081,0.0,0.0,0.0,0.0
dense,lu,factorization,0.0,1,10,kodak_kodim11,benchmark,42,ok,True,False,,0,99.0,2.8011936266377856e-32,4.2058125826347003e-16,3.817304617533156e-16,2.5107067648455232,258.834,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.0,1,10,kodak_kodim11,benchmark,42,iter_limit,True,True,,0,99.0,1.2274136314628465e-16,2.7828026917959967e-08,2.5221883297349498e-08,2.5107067648455232,5508.7209,21.4296875,0.0625,0.0,0.0
dense,gmres,hybrid,0.0,1,10,kodak_kodim11,benchmark,42,ok,True,False,,0,99.0,5.145379425116214e-18,5.730003074843605e-09,4.434474501309509e-09,2.5107067648455232,399.0234,0.0,0.0,15.98828125,0.0
dense,np_solve,baseline,0.0,1,10,kodak_kodim11,benchmark,42,ok,True,False,,0,99.0,4.086235204172461e-32,5.07861177416198e-16,4.636301953953959e-16,2.5107067648455232,7.5663,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.0,1,11,kodak_kodim12,benchmark,42,ok,True,False,,0,99.0,1.1018970256226568e-31,5.049652534088565e-16,4.555175096173026e-16,2.5107067648455232,1370.2362,0.0,0.0,0.0,0.0
dense,lu,factorization,0.0,1,11,kodak_kodim12,benchmark,42,ok,True,False,,0,99.0,7.687759718345381e-32,4.2179881503018974e-16,3.8227098635421224e-16,2.5107067648455232,256.9812,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.0,1,11,kodak_kodim12,benchmark,42,iter_limit,True,True,,0,99.0,4.808320084012867e-16,3.334844430674934e-08,3.026145148252433e-08,2.5107067648455232,5349.6136,20.83203125,0.05859375,0.0,0.0
dense,gmres,hybrid,0.0,1,11,kodak_kodim12,benchmark,42,ok,True,False,,0,99.0,1.2483669137343179e-17,5.395700044055515e-09,4.104528533991635e-09,2.5107067648455232,382.2595,0.0,0.0,15.9921875,0.0
dense,np_solve,baseline,0.0,1,11,kodak_kodim12,benchmark,42,ok,True,False,,0,99.0,1.1507018495439558e-31,5.159525548513679e-16,4.700540561781024e-16,2.5107067648455232,6.9388,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.0,1,12,kodak_kodim13,benchmark,42,ok,True,False,,0,99.0,5.551667401914278e-32,5.0653540664979745e-16,4.508313130953659e-16,2.5107067648455232,1333.2719,0.0,0.0,0.0,0.0
dense,lu,factorization,0.0,1,12,kodak_kodim13,benchmark,42,ok,True,False,,0,99.0,3.852193819583125e-32,4.2210667139332195e-16,3.821600335890791e-16,2.5107067648455232,257.7766,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.0,1,12,kodak_kodim13,benchmark,42,iter_limit,True,True,,0,99.0,1.0801140201862411e-16,2.2299170860312615e-08,1.9943866484092e-08,2.5107067648455232,5546.7931,21.53515625,0.0625,0.0,0.0
dense,gmres,hybrid,0.0,1,12,kodak_kodim13,benchmark,42,ok,True,False,,0,99.0,6.517527036427973e-18,5.488129523594405e-09,4.297404943479694e-09,2.5107067648455232,381.8175,0.0,0.0,15.98828125,0.0
dense,np_solve,baseline,0.0,1,12,kodak_kodim13,benchmark,42,ok,True,False,,0,99.0,5.705873695402466e-32,5.124915371541333e-16,4.654905364308156e-16,2.5107067648455232,8.2341,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.0,1,13,kodak_kodim14,benchmark,42,ok,True,False,,0,99.0,4.508721728801133e-32,5.10942638543699e-16,4.600837615330255e-16,2.5107067648455232,1344.1353,0.0,0.0,0.0,0.0
dense,lu,factorization,0.0,1,13,kodak_kodim14,benchmark,42,ok,True,False,,0,99.0,3.071929701579389e-32,4.21745574370046e-16,3.8552064298624896e-16,2.5107067648455232,272.6874,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.0,1,13,kodak_kodim14,benchmark,42,iter_limit,True,True,,0,99.0,1.0868003642060878e-16,2.5088607590820857e-08,2.2646081978206206e-08,2.5107067648455232,5441.3643,20.97265625,0.05859375,0.0,0.0
dense,gmres,hybrid,0.0,1,13,kodak_kodim14,benchmark,42,ok,True,False,,0,99.0,5.207156214501998e-18,5.4964364411313866e-09,4.294751976210029e-09,2.5107067648455232,387.014,0.0,0.0,15.98828125,0.0
dense,np_solve,baseline,0.0,1,13,kodak_kodim14,benchmark,42,ok,True,False,,0,99.0,4.532574008207302e-32,5.124105589283553e-16,4.681417660510606e-16,2.5107067648455232,6.9925,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.0,1,14,kodak_kodim15,benchmark,42,ok,True,False,,0,99.0,7.172752287435751e-32,5.075855282771261e-16,4.566041742896728e-16,2.5107067648455232,1333.3456,0.0,0.0,0.0,0.0
dense,lu,factorization,0.0,1,14,kodak_kodim15,benchmark,42,ok,True,False,,0,99.0,5.099961601628303e-32,4.272438986940265e-16,3.8676829103857604e-16,2.5107067648455232,254.676,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.0,1,14,kodak_kodim15,benchmark,42,iter_limit,True,True,,0,99.0,2.1081409838437428e-16,2.741989433192605e-08,2.4806721208143748e-08,2.5107067648455232,5537.2229,21.47265625,0.0625,0.0,0.0
dense,gmres,hybrid,0.0,1,14,kodak_kodim15,benchmark,42,ok,True,False,,0,99.0,8.297087196114185e-18,5.4471321068413e-09,4.183409715042687e-09,2.5107067648455232,387.7001,0.0,0.0,16.0,0.0
dense,np_solve,baseline,0.0,1,14,kodak_kodim15,benchmark,42,ok,True,False,,0,99.0,7.321199572501278e-32,5.128363097344569e-16,4.656066615832459e-16,2.5107067648455232,6.9621,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.0,1,15,kodak_kodim16,benchmark,42,ok,True,False,,0,99.0,5.031220553811798e-32,5.089133660795334e-16,4.593746280709725e-16,2.5107067648455232,1336.8008,0.0,0.0,0.0,0.0
dense,lu,factorization,0.0,1,15,kodak_kodim16,benchmark,42,ok,True,False,,0,99.0,3.4985468723030494e-32,4.2438384196918985e-16,3.8632691070925826e-16,2.5107067648455232,267.6094,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.0,1,15,kodak_kodim16,benchmark,42,iter_limit,True,True,,0,99.0,2.1071819791239077e-16,3.2933162118091216e-08,2.9770031276464372e-08,2.5107067648455232,5560.815,21.1796875,0.0625,0.0,0.0
dense,gmres,hybrid,0.0,1,15,kodak_kodim16,benchmark,42,ok,True,False,,0,99.0,5.6694322829517355e-18,5.406187746421809e-09,4.129963445425252e-09,2.5107067648455232,384.6086,0.0,0.0,16.0,0.0
dense,np_solve,baseline,0.0,1,15,kodak_kodim16,benchmark,42,ok,True,False,,0,99.0,5.132705168141879e-32,5.140039007484407e-16,4.687113304051733e-16,2.5107067648455232,7.6955,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.0,1,16,kodak_kodim17,benchmark,42,ok,True,False,,0,99.0,3.391450030727373e-32,5.110149050571291e-16,4.592232725852223e-16,2.5107067648455232,1366.1074,0.0,0.0,0.0,0.0
dense,lu,factorization,0.0,1,16,kodak_kodim17,benchmark,42,ok,True,False,,0,99.0,2.400975134137129e-32,4.2997443562357567e-16,3.861009960260231e-16,2.5107067648455232,259.4955,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.0,1,16,kodak_kodim17,benchmark,42,ok,True,False,,0,99.0,9.42636658813714e-17,2.6940293036444875e-08,2.4256335182694783e-08,2.5107067648455232,2555.3762,9.5703125,0.0,0.0,0.0
dense,gmres,hybrid,0.0,1,16,kodak_kodim17,benchmark,42,ok,True,False,,0,99.0,3.687460223823267e-18,5.328541950010755e-09,4.133313216077237e-09,2.5107067648455232,399.7668,0.0,0.0,15.9921875,0.0
dense,np_solve,baseline,0.0,1,16,kodak_kodim17,benchmark,42,ok,True,False,,0,99.0,3.366950877970989e-32,5.091432373449949e-16,4.642027395709979e-16,2.5107067648455232,7.4063,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.0,1,17,kodak_kodim18,benchmark,42,ok,True,False,,0,99.0,2.6627151832716573e-32,5.200709351926183e-16,4.68386178973326e-16,2.5107067648455232,1324.8587,0.0,0.0,0.0,0.0
dense,lu,factorization,0.0,1,17,kodak_kodim18,benchmark,42,ok,True,False,,0,99.0,1.8500497269265433e-32,4.319187578239962e-16,3.9584535417539044e-16,2.5107067648455232,277.5978,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.0,1,17,kodak_kodim18,benchmark,42,ok,True,False,,0,99.0,3.886531922991107e-17,1.961855599289242e-08,1.7557393347861042e-08,2.5107067648455232,2624.7488,9.68359375,0.0,0.0,0.0
dense,gmres,hybrid,0.0,1,17,kodak_kodim18,benchmark,42,ok,True,False,,0,99.0,3.388026542636385e-18,5.827135693804928e-09,4.573700011477737e-09,2.5107067648455232,388.2856,0.0,0.0,15.97265625,0.0
dense,np_solve,baseline,0.0,1,17,kodak_kodim18,benchmark,42,ok,True,False,,0,99.0,2.608996854680605e-32,5.140890095564624e-16,4.644509430700314e-16,2.5107067648455232,7.2524,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.0,1,18,kodak_kodim19,benchmark,42,ok,True,False,,0,99.0,6.212492933820368e-32,5.096571440234141e-16,4.584877282156205e-16,2.5107067648455232,1384.1559,0.0,0.0,0.0,0.0
dense,lu,factorization,0.0,1,18,kodak_kodim19,benchmark,42,ok,True,False,,0,99.0,4.2301023059900086e-32,4.205528668577711e-16,3.8196640599352823e-16,2.5107067648455232,258.0892,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.0,1,18,kodak_kodim19,benchmark,42,ok,True,False,,0,99.0,2.1105276621798146e-16,2.970576128242853e-08,2.6929370346730897e-08,2.5107067648455232,2534.3634,9.4140625,0.0,0.0,0.0
dense,gmres,hybrid,0.0,1,18,kodak_kodim19,benchmark,42,ok,True,False,,0,99.0,7.406794189358322e-18,5.564937625854953e-09,4.311429827845911e-09,2.5107067648455232,383.9118,0.0,0.0,15.98828125,0.0
dense,np_solve,baseline,0.0,1,18,kodak_kodim19,benchmark,42,ok,True,False,,0,99.0,6.306930754065889e-32,5.135162529703073e-16,4.639581385136506e-16,2.5107067648455232,6.8994,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.0,1,19,kodak_kodim20,benchmark,42,ok,True,False,,0,99.0,1.2965722439760555e-31,4.98959672344605e-16,4.506866876915532e-16,2.5107067648455232,1364.7005,0.0,0.0,0.0,0.0
dense,lu,factorization,0.0,1,19,kodak_kodim20,benchmark,42,ok,True,False,,0,99.0,9.241164216422852e-32,4.211471764629371e-16,3.792200213882397e-16,2.5107067648455232,257.565,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.0,1,19,kodak_kodim20,benchmark,42,iter_limit,True,True,,0,99.0,6.642602683242858e-16,3.530898879521902e-08,3.201831739997962e-08,2.5107067648455232,5510.0646,21.26171875,0.0625,0.0,0.0
dense,gmres,hybrid,0.0,1,19,kodak_kodim20,benchmark,42,ok,True,False,,0,99.0,1.5364308490979487e-17,5.385152218406973e-09,4.107523103111677e-09,2.5107067648455232,378.2418,0.0,0.0,15.99609375,0.0
dense,np_solve,baseline,0.0,1,19,kodak_kodim20,benchmark,42,ok,True,False,,0,99.0,1.3990905040605089e-31,5.209369987397118e-16,4.669493950681616e-16,2.5107067648455232,7.5075,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.0,1,20,kodak_kodim21,benchmark,42,ok,True,False,,0,99.0,6.140547697348336e-32,5.149225338425452e-16,4.649758407494298e-16,2.5107067648455232,1344.2039,0.0,0.0,0.0,0.0
dense,lu,factorization,0.0,1,20,kodak_kodim21,benchmark,42,ok,True,False,,0,99.0,4.1289404704218156e-32,4.2231139892093876e-16,3.835427202879286e-16,2.5107067648455232,271.7658,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.0,1,20,kodak_kodim21,benchmark,42,iter_limit,True,True,,0,99.0,2.446870540423163e-16,3.2492087311254574e-08,2.952172286974525e-08,2.5107067648455232,5408.8758,21.25,0.0625,0.0,0.0
dense,gmres,hybrid,0.0,1,20,kodak_kodim21,benchmark,42,ok,True,False,,0,99.0,6.789715010568371e-18,5.42135720700974e-09,4.185723731582216e-09,2.5107067648455232,388.2687,0.0,0.0,15.9921875,0.0
dense,np_solve,baseline,0.0,1,20,kodak_kodim21,benchmark,42,ok,True,False,,0,99.0,6.11007572408296e-32,5.135789191774042e-16,4.661833393962209e-16,2.5107067648455232,7.6963,0.0,0.0,0.0,0.0
