matrix_type,sigma,repeat,image_idx,image_name,solver,baseline_solver,delta_psnr_db,delta_mse,delta_relative_error,delta_relative_residual,delta_time_ms
dense,0.03,0,0,kodak_kodim01,gmres,np_solve,-5.3385981857445586e-08,2.1856193578877105e-14,2.5883390916692228e-11,4.272328669819479e-09,351.5861
dense,0.03,0,1,kodak_kodim02,gaussian,np_solve,-7.105427357601002e-15,5.717472393966527e-21,6.938893903907228e-18,-1.3786604828927124e-17,1256.7712999999999
dense,0.03,0,1,kodak_kodim02,lu,np_solve,-1.4210854715202004e-14,7.623296525288703e-21,9.540979117872439e-18,-8.882403064898654e-17,236.3184
dense,0.03,0,1,kodak_kodim02,gauss_seidel,np_solve,2.0755565799390752e-07,-8.616852577539194e-14,-9.954172208725964e-11,2.9323855126564313e-08,2313.83
dense,0.03,0,1,kodak_kodim02,gmres,np_solve,-1.920178505088188e-07,7.971787690887514e-14,1.0010154857797993e-10,4.183543482017695e-09,358.3961
dense,0.03,0,2,kodak_kodim03,gaussian,np_solve,0.0,2.117582368135751e-21,1.734723475976807e-18,-8.216028984472623e-18,1219.5435
dense,0.03,0,2,kodak_kodim03,lu,np_solve,-7.105427357601002e-15,3.3881317890172014e-21,3.0357660829594124e-18,-8.292282241703906e-17,231.45700000000002
dense,0.03,0,2,kodak_kodim03,gauss_seidel,np_solve,-9.389336881326926e-07,3.826135194196184e-13,3.3621066260897114e-10,2.790655957475969e-08,2388.6943
dense,0.03,0,2,kodak_kodim03,gmres,np_solve,-2.1093427449159208e-07,8.595527083136057e-14,8.052352751600211e-11,4.128274626516846e-09,341.7016
dense,0.03,0,3,kodak_kodim04,gaussian,np_solve,-1.4210854715202004e-14,2.752857078576476e-21,3.0357660829594124e-18,-6.846470726321144e-18,1214.3028
dense,0.03,0,3,kodak_kodim04,lu,np_solve,-2.1316282072803006e-14,5.717472393966527e-21,5.637851296924623e-18,-8.069412459390898e-17,236.3568
dense,0.03,0,3,kodak_kodim04,gauss_seidel,np_solve,-1.3439091617328813e-07,5.49193019941987e-14,5.0307141265248934e-11,2.6321072347544607e-08,2394.8121
dense,0.03,0,3,kodak_kodim04,gmres,np_solve,2.6395532870537863e-08,-1.0786627675928744e-14,-1.8430864907187372e-11,4.054140381894116e-09,342.78249999999997
dense,0.03,0,4,kodak_kodim05,gaussian,np_solve,-1.4210854715202004e-14,1.6940658945086007e-21,1.3010426069826053e-18,-1.656728945325341e-17,1289.5585
dense,0.03,0,4,kodak_kodim05,lu,np_solve,-1.4210854715202004e-14,1.2705494208814505e-21,1.3010426069826053e-18,-9.171421616166444e-17,229.2156
dense,0.03,0,4,kodak_kodim05,gauss_seidel,np_solve,2.6143155196223233e-08,-1.0714937983646693e-14,-1.1809713363480911e-11,1.4477457606516651e-08,2572.8452
dense,0.03,0,4,kodak_kodim05,gmres,np_solve,2.3142185057167808e-08,-9.484973299399985e-15,2.4912303123181267e-12,4.4801107910884325e-09,363.29449999999997
dense,0.03,0,5,kodak_kodim06,gaussian,np_solve,0.0,8.470329472543003e-22,4.336808689942018e-19,-3.073973371152255e-18,1271.9828
dense,0.03,0,5,kodak_kodim06,lu,np_solve,-7.105427357601002e-15,5.505714157152952e-21,3.469446951953614e-18,-8.762586986571897e-17,230.61450000000002
dense,0.03,0,5,kodak_kodim06,gauss_seidel,np_solve,-4.027478510693072e-07,1.6340989539868824e-13,1.0695573593455521e-10,2.8288800852080918e-08,2348.4289000000003
dense,0.03,0,5,kodak_kodim06,gmres,np_solve,-2.3467251253350696e-08,9.521546064480057e-15,1.1720871669063104e-11,3.971001188906301e-09,352.7243
dense,0.03,0,6,kodak_kodim07,gaussian,np_solve,-7.105427357601002e-15,1.2705494208814505e-21,1.3010426069826053e-18,-7.14441678928814e-18,1264.8406
dense,0.03,0,6,kodak_kodim07,lu,np_solve,-1.4210854715202004e-14,6.988021814847978e-21,6.071532165918825e-18,-7.851319687452075e-17,233.2179
dense,0.03,0,6,kodak_kodim07,gauss_seidel,np_solve,-3.1146856116492927e-07,1.2853058380830342e-13,1.0592458767749724e-10,2.525089753410627e-08,2378.1830999999997
dense,0.03,0,6,kodak_kodim07,gmres,np_solve,-1.2482966127436157e-07,5.151219327903121e-14,5.147212343847851e-11,4.197809301431543e-09,352.7503
dense,0.03,0,7,kodak_kodim08,gaussian,np_solve,-7.105427357601002e-15,2.964615315390051e-21,2.168404344971009e-18,-1.0599294960417665e-17,1222.4070000000002
dense,0.03,0,7,kodak_kodim08,lu,np_solve,-1.4210854715202004e-14,7.623296525288703e-21,6.071532165918825e-18,-8.468837940275991e-17,232.7531
dense,0.03,0,7,kodak_kodim08,gauss_seidel,np_solve,4.2014107037857684e-07,-1.7286172302831274e-13,-1.230363835987014e-10,1.8282695127483155e-08,2504.6612
dense,0.03,0,7,kodak_kodim08,gmres,np_solve,9.000480361009977e-08,-3.7031337706287717e-14,-2.1355997265742888e-11,4.502317527164473e-09,342.1265
dense,0.03,0,8,kodak_kodim09,gaussian,np_solve,-7.105427357601002e-15,8.470329472543003e-22,8.673617379884035e-19,1.836490922754747e-18,1257.714
dense,0.03,0,8,kodak_kodim09,lu,np_solve,0.0,-2.964615315390051e-21,-1.734723475976807e-18,-7.428946255800698e-17,257.66569999999996
dense,0.03,0,8,kodak_kodim09,gauss_seidel,np_solve,1.0823224201317316e-06,-4.4585040967014646e-13,-3.105510865825112e-10,2.9360976510020385e-08,2516.3808
dense,0.03,0,8,kodak_kodim09,gmres,np_solve,3.120816671753346e-08,-1.2855853144863984e-14,-9.750141666264867e-12,4.2077418605073105e-09,388.6819
dense,0.03,0,9,kodak_kodim10,gaussian,np_solve,7.105427357601002e-15,-3.5998900258307764e-21,-3.0357660829594124e-18,-6.27048680802651e-18,1305.9455
dense,0.03,0,9,kodak_kodim10,lu,np_solve,1.4210854715202004e-14,-6.1409888675936775e-21,-4.7704895589362195e-18,-8.673113523000554e-17,243.5704
dense,0.03,0,9,kodak_kodim10,gauss_seidel,np_solve,-7.418135439252183e-07,3.121694174621078e-13,2.279502311734738e-10,2.6537785029931918e-08,2598.7758
dense,0.03,0,9,kodak_kodim10,gmres,np_solve,2.813849278027192e-07,-1.1841218021270536e-13,-9.823205443515448e-11,4.146119277480929e-09,346.7419
dense,0.03,0,10,kodak_kodim11,gaussian,np_solve,-1.4210854715202004e-14,1.6940658945086007e-21,2.6020852139652106e-18,-6.170245963938343e-18,1229.9809
dense,0.03,0,10,kodak_kodim11,lu,np_solve,-1.4210854715202004e-14,1.0587911840678754e-21,8.673617379884035e-19,-7.786273299015256e-17,237.66
dense,0.03,0,10,kodak_kodim11,gauss_seidel,np_solve,2.445855642463357e-07,-1.0059172254486641e-13,-9.422166172279312e-11,2.534961139626226e-08,2458.3615
dense,0.03,0,10,kodak_kodim11,gmres,np_solve,5.9101367355651746e-08,-2.4306866147806453e-14,-9.931005236912815e-12,4.4345946373837515e-09,346.0336
dense,0.03,0,11,kodak_kodim12,gaussian,np_solve,1.4210854715202004e-14,-6.3527471044072525e-21,-3.469446951953614e-18,-1.1758801652916463e-17,1252.0059
dense,0.03,0,11,kodak_kodim12,lu,np_solve,3.552713678800501e-14,-1.3129010682441655e-20,-7.37257477290143e-18,-8.819416076434296e-17,232.48960000000002
dense,0.03,0,11,kodak_kodim12,gauss_seidel,np_solve,-8.567210301180239e-07,3.5006973008063196e-13,1.999139217882806e-10,3.025901916934206e-08,2357.2871999999998
dense,0.03,0,11,kodak_kodim12,gmres,np_solve,-3.337655769541925e-07,1.3638187047453217e-13,8.978544687246459e-11,4.103273240036233e-09,352.8381
dense,0.03,0,12,kodak_kodim13,gaussian,np_solve,0.0,-4.235164736271502e-22,8.673617379884035e-19,-8.31155536687539e-18,1222.7033999999999
dense,0.03,0,12,kodak_kodim13,lu,np_solve,-1.4210854715202004e-14,1.6940658945086007e-21,2.6020852139652106e-18,-9.018962708294907e-17,231.8237
dense,0.03,0,12,kodak_kodim13,gauss_seidel,np_solve,2.8191671219701675e-07,-1.1568022070748707e-13,-9.649419501281398e-11,1.9944556799276755e-08,2511.3069
dense,0.03,0,12,kodak_kodim13,gmres,np_solve,-1.4005716053588912e-07,5.747031599188392e-14,5.454309703542548e-11,4.297427659317106e-09,374.6115
dense,0.03,0,13,kodak_kodim14,gaussian,np_solve,7.105427357601002e-15,-8.470329472543003e-22,-4.336808689942018e-19,-6.145093696540876e-18,1289.6691
dense,0.03,0,13,kodak_kodim14,lu,np_solve,0.0,1.2705494208814505e-21,1.3010426069826053e-18,-7.77151834600515e-17,244.75220000000002
dense,0.03,0,13,kodak_kodim14,gauss_seidel,np_solve,4.6276046106186186e-07,-1.928526219436026e-13,-1.721995506256957e-10,2.2703630506173407e-08,2622.071
dense,0.03,0,13,kodak_kodim14,gmres,np_solve,-6.316072642675863e-08,2.6321854614821342e-14,2.6277267688168404e-11,4.29480860262857e-09,387.5609
dense,0.03,0,14,kodak_kodim15,gaussian,np_solve,-2.842170943040401e-14,1.0587911840678754e-20,7.37257477290143e-18,2.875973423641533e-18,1315.843
dense,0.03,0,14,kodak_kodim15,lu,np_solve,-2.842170943040401e-14,9.952637130238029e-21,6.938893903907228e-18,-7.786350380935075e-17,256.6423
dense,0.03,0,14,kodak_kodim15,gauss_seidel,np_solve,-5.809599201711535e-07,2.3294239508737534e-13,1.2616403451473635e-10,2.4772570829092745e-08,2616.9887
dense,0.03,0,14,kodak_kodim15,gmres,np_solve,-1.2769019974712137e-07,5.1198816076019065e-14,3.972718551695231e-11,4.183035133125259e-09,369.2058
dense,0.03,0,15,kodak_kodim16,gaussian,np_solve,0.0,-2.541098841762901e-21,-1.734723475976807e-18,-1.0222901313816744e-17,1372.9347
dense,0.03,0,15,kodak_kodim16,lu,np_solve,0.0,-2.541098841762901e-21,-2.168404344971009e-18,-8.652210512643985e-17,259.5614
dense,0.03,0,15,kodak_kodim16,gauss_seidel,np_solve,-1.4452779595330867e-07,6.021431437638154e-14,5.071813628798605e-11,2.985164096438942e-08,2474.6128999999996
dense,0.03,0,15,kodak_kodim16,gmres,np_solve,1.368535151868855e-07,-5.701699666400763e-14,-4.433351125446294e-11,4.130063385040727e-09,363.6832
dense,0.03,0,16,kodak_kodim17,gaussian,np_solve,1.4210854715202004e-14,-1.4823076576950256e-21,-1.3010426069826053e-18,-1.2294566714712452e-17,1256.4976
dense,0.03,0,16,kodak_kodim17,lu,np_solve,0.0,-6.352747104407253e-22,-4.336808689942018e-19,-8.515463059375477e-17,231.7851
dense,0.03,0,16,kodak_kodim17,gauss_seidel,np_solve,1.4564875527867116e-08,-6.011035378760028e-15,-4.671187915639141e-12,2.44054254942908e-08,2392.4506
dense,0.03,0,16,kodak_kodim17,gmres,np_solve,8.419833363859652e-08,-3.474931066770612e-14,-3.5407662479086666e-11,4.1346367368573536e-09,347.4592
dense,0.03,0,17,kodak_kodim18,gaussian,np_solve,0.0,4.235164736271502e-22,-8.673617379884035e-19,4.036746577368358e-18,1262.1642
dense,0.03,0,17,kodak_kodim18,lu,np_solve,0.0,-4.235164736271502e-22,-1.734723475976807e-18,-7.56209567043652e-17,245.44359999999998
dense,0.03,0,17,kodak_kodim18,gauss_seidel,np_solve,1.0402994377045616e-07,-4.195963119736331e-14,-7.200870628942813e-11,1.7920561457901026e-08,2424.3541999999998
dense,0.03,0,17,kodak_kodim18,gmres,np_solve,6.510211392196652e-08,-2.6258408458940206e-14,-4.2491032394009753e-11,4.575801750442516e-09,347.5741
dense,0.03,0,18,kodak_kodim19,gaussian,np_solve,7.105427357601002e-15,-2.329340604949326e-21,-1.734723475976807e-18,-5.805482478495863e-18,1259.6302
dense,0.03,0,18,kodak_kodim19,lu,np_solve,7.105427357601002e-15,-1.9058241313221758e-21,-1.3010426069826053e-18,-7.399581681937617e-17,231.2923
dense,0.03,0,18,kodak_kodim19,gauss_seidel,np_solve,4.5140096460727364e-07,-1.860688839350834e-13,-1.4218085779907352e-10,2.706749663871487e-08,2358.7248
dense,0.03,0,18,kodak_kodim19,gmres,np_solve,3.3371574659213366e-07,-1.3755867177111917e-13,-1.0511273752442096e-10,4.2842164346483335e-09,350.53749999999997
dense,0.03,0,19,kodak_kodim20,gaussian,np_solve,-4.263256414560601e-14,1.588186776101813e-20,8.023096076392733e-18,-4.713512447142563e-18,1217.0155
dense,0.03,0,19,kodak_kodim20,lu,np_solve,-3.552713678800501e-14,1.1434944787933055e-20,5.854691731421724e-18,-8.150293132130283e-17,230.9939
dense,0.03,0,19,kodak_kodim20,gauss_seidel,np_solve,-7.478595946963651e-07,2.8940620978012423e-13,-6.449255062282444e-11,3.201779834379946e-08,2388.8137
dense,0.03,0,19,kodak_kodim20,gmres,np_solve,-1.2234124824317405e-08,4.7343511099998516e-15,-1.1821325819269535e-11,4.107259597792681e-09,360.549
dense,0.03,0,20,kodak_kodim21,gaussian,np_solve,-2.1316282072803006e-14,7.623296525288703e-21,6.5052130349130266e-18,-5.451538560611298e-18,1233.9159
dense,0.03,0,20,kodak_kodim21,lu,np_solve,-2.1316282072803006e-14,5.082197683525802e-21,3.903127820947816e-18,-8.344226309335185e-17,236.42589999999998
dense,0.03,0,20,kodak_kodim21,gauss_seidel,np_solve,-1.15747027962243e-06,4.862183056586337e-13,3.7303271712904595e-10,2.9502361251860457e-08,2366.8531
dense,0.03,0,20,kodak_kodim21,gmres,np_solve,2.0815932799678194e-07,-8.744143460654797e-14,-6.001734526028812e-11,4.186397387041554e-09,384.3913
dense,0.03,0,21,kodak_kodim22,gaussian,np_solve,-7.105427357601002e-15,4.446922973085077e-21,3.903127820947816e-18,-1.396363354174286e-17,1235.0
dense,0.03,0,21,kodak_kodim22,lu,np_solve,-7.105427357601002e-15,4.446922973085077e-21,3.903127820947816e-18,-8.84127217705978e-17,235.6539
dense,0.03,0,21,kodak_kodim22,gauss_seidel,np_solve,-1.067147991307138e-06,4.31522433379987e-13,3.4598165261565117e-10,2.9054682106432018e-08,2383.9121999999998
dense,0.03,0,21,kodak_kodim22,gmres,np_solve,-8.810422258420658e-08,3.562668433513107e-14,3.516229408334626e-11,4.132320609790726e-09,345.9865
dense,0.03,0,22,kodak_kodim23,gaussian,np_solve,-7.105427357601002e-15,3.3881317890172014e-21,3.0357660829594124e-18,-9.907367019082958e-18,1230.3269
dense,0.03,0,22,kodak_kodim23,lu,np_solve,1.4210854715202004e-14,-2.329340604949326e-21,-1.3010426069826053e-18,-8.383895764329918e-17,235.5692
dense,0.03,0,22,kodak_kodim23,gauss_seidel,np_solve,1.922034016388352e-07,-7.871090487117968e-14,-6.863266899248543e-11,2.8138268425933955e-08,2355.468
dense,0.03,0,22,kodak_kodim23,gmres,np_solve,2.813298038972789e-08,-1.1520985124165726e-14,2.132507712082621e-12,4.293938912964591e-09,344.36220000000003
dense,0.03,0,23,kodak_kodim24,gaussian,np_solve,1.4210854715202004e-14,-5.293955920339377e-21,-2.168404344971009e-18,-8.240266510961363e-18,1256.5058999999999
dense,0.03,0,23,kodak_kodim24,lu,np_solve,1.4210854715202004e-14,-4.0234064994579266e-21,-2.6020852139652106e-18,-8.254801751129801e-17,231.5995
dense,0.03,0,23,kodak_kodim24,gauss_seidel,np_solve,1.768435708981997e-07,-7.10626221444964e-14,-8.376547806082657e-11,2.720163770899488e-08,2336.4322
dense,0.03,0,23,kodak_kodim24,gmres,np_solve,8.525925920821464e-08,-3.426048435395564e-14,-2.696185072079138e-11,4.208488224462734e-09,348.9009
dense,0.03,1,0,kodak_kodim01,gaussian,np_solve,0.0,-2.329340604949326e-21,-2.168404344971009e-18,-4.446273455412106e-18,1222.51
dense,0.03,1,0,kodak_kodim01,lu,np_solve,-1.4210854715202004e-14,4.446922973085077e-21,3.903127820947816e-18,-8.746090296848391e-17,232.09810000000002
dense,0.03,1,0,kodak_kodim01,gauss_seidel,np_solve,7.049062560327002e-07,-2.8797106999913e-13,-2.3649029783079367e-10,2.01528041200682e-08,2441.3378
dense,0.03,1,0,kodak_kodim01,gmres,np_solve,1.6840715488797287e-09,-6.879832414077554e-16,8.882594312864533e-12,4.272146847902192e-09,342.7402
dense,0.03,1,1,kodak_kodim02,gaussian,np_solve,0.0,-8.470329472543003e-22,-8.673617379884035e-19,-1.182901783843229e-17,1227.2258000000002
dense,0.03,1,1,kodak_kodim02,lu,np_solve,0.0,-4.235164736271502e-22,0.0,-8.794698228241277e-17,243.9763
dense,0.03,1,1,kodak_kodim02,gauss_seidel,np_solve,-2.534786673891176e-07,1.0451854251262364e-13,1.2142261501812968e-10,2.9263043761883027e-08,2339.7388
dense,0.03,1,1,kodak_kodim02,gmres,np_solve,-3.856739994034797e-08,1.5902753475915054e-14,2.9159896719477274e-11,4.183252787631303e-09,374.63309999999996
dense,0.03,1,2,kodak_kodim03,gaussian,np_solve,1.4210854715202004e-14,-5.929230630780102e-21,-4.7704895589362195e-18,-1.1793570980910955e-17,1243.8453000000002
dense,0.03,1,2,kodak_kodim03,lu,np_solve,7.105427357601002e-15,-1.6940658945086007e-21,-1.3010426069826053e-18,-8.971138237523009e-17,230.73010000000002
dense,0.03,1,2,kodak_kodim03,gauss_seidel,np_solve,-4.7028833449758167e-07,1.968135836918813e-13,1.7068889097276996e-10,2.781611213826847e-08,2350.8443
dense,0.03,1,2,kodak_kodim03,gmres,np_solve,-1.3505481888387294e-07,5.6519838722429716e-14,5.670144215264017e-11,4.127911036645629e-09,354.34229999999997
dense,0.03,1,3,kodak_kodim04,gaussian,np_solve,-7.105427357601002e-15,4.235164736271502e-21,3.469446951953614e-18,-5.430710875198321e-18,1214.851
dense,0.03,1,3,kodak_kodim04,lu,np_solve,0.0,1.0587911840678754e-21,1.734723475976807e-18,-8.287086945827112e-17,234.82180000000002
dense,0.03,1,3,kodak_kodim04,gauss_seidel,np_solve,9.70528972743523e-07,-3.9556791468350005e-13,-3.6133894574380543e-10,2.6254687801172286e-08,2404.4082
dense,0.03,1,3,kodak_kodim04,gmres,np_solve,1.5005836928594363e-07,-6.1160752780985e-14,-6.183438787041307e-11,4.05505341040386e-09,342.7661
dense,0.03,1,4,kodak_kodim05,gaussian,np_solve,0.0,-2.117582368135751e-22,-8.673617379884035e-19,-1.5917126322545123e-17,1268.3304
dense,0.03,1,4,kodak_kodim05,lu,np_solve,0.0,8.470329472543003e-22,4.336808689942018e-19,-8.61558472720799e-17,232.0573
dense,0.03,1,4,kodak_kodim05,gauss_seidel,np_solve,-4.2494964702655125e-07,1.781119415553877e-13,1.8837112078506912e-10,1.4634035927531253e-08,2475.6947999999998
dense,0.03,1,4,kodak_kodim05,gmres,np_solve,-9.347834861728188e-08,3.918019443666023e-14,4.988288298049537e-11,4.399025562384619e-09,347.3936
dense,0.03,1,5,kodak_kodim06,gaussian,np_solve,-7.105427357601002e-15,4.235164736271502e-21,3.0357660829594124e-18,-1.2884659432925044e-18,1216.3697
dense,0.03,1,5,kodak_kodim06,lu,np_solve,-2.842170943040401e-14,1.1011428314305904e-20,7.806255641895632e-18,-7.256950180780976e-17,232.7878
dense,0.03,1,5,kodak_kodim06,gauss_seidel,np_solve,1.5761117566626126e-07,-6.509130646997372e-14,-4.1753139140565665e-11,2.821368151255817e-08,2359.7183
dense,0.03,1,5,kodak_kodim06,gmres,np_solve,2.7072040609255055e-08,-1.1180389152668272e-14,-2.395768913115992e-12,3.971198625333345e-09,345.5596
dense,0.03,1,6,kodak_kodim07,gaussian,np_solve,1.4210854715202004e-14,-5.505714157152952e-21,-4.336808689942018e-18,2.2636005332816115e-18,1238.4686
dense,0.03,1,6,kodak_kodim07,lu,np_solve,0.0,-1.2705494208814505e-21,-8.673617379884035e-19,-7.71384279012859e-17,233.13569999999999
dense,0.03,1,6,kodak_kodim07,gauss_seidel,np_solve,7.427102133306107e-07,-3.0513027106790415e-13,-2.51880631803314e-10,2.5251874649156597e-08,2394.6318
dense,0.03,1,6,kodak_kodim07,gmres,np_solve,1.381938048439224e-07,-5.677465545560049e-14,-3.75460921034354e-11,4.19842781117418e-09,359.6241
dense,0.03,1,7,kodak_kodim08,gaussian,np_solve,0.0,-2.541098841762901e-21,-1.3010426069826053e-18,-8.62242654546636e-18,1264.3485
dense,0.03,1,7,kodak_kodim08,lu,np_solve,7.105427357601002e-15,-4.446922973085077e-21,-3.0357660829594124e-18,-8.433864000635941e-17,231.1292
dense,0.03,1,7,kodak_kodim08,gauss_seidel,np_solve,-4.0707017490149155e-07,1.6350562261546395e-13,1.3022837582615798e-10,1.8070740194121247e-08,2441.468
dense,0.03,1,7,kodak_kodim08,gmres,np_solve,2.437902040242079e-07,-9.79218571191872e-14,-6.620644700874867e-11,4.503432618601369e-09,342.8058
dense,0.03,1,8,kodak_kodim09,gaussian,np_solve,0.0,3.1763735522036263e-21,2.168404344971009e-18,-7.795103638082669e-18,1219.0959
dense,0.03,1,8,kodak_kodim09,lu,np_solve,0.0,1.4823076576950256e-21,1.3010426069826053e-18,-8.772652710764833e-17,234.98899999999998
dense,0.03,1,8,kodak_kodim09,gauss_seidel,np_solve,3.418625240669826e-07,-1.4032982137322455e-13,-9.732949602520025e-11,2.9424774638729302e-08,2371.4201
dense,0.03,1,8,kodak_kodim09,gmres,np_solve,5.899022426092415e-08,-2.421466343512427e-14,-1.8756436508116092e-11,4.205827662430943e-09,342.8778
dense,0.03,1,9,kodak_kodim10,gaussian,np_solve,0.0,1.0587911840678754e-21,8.673617379884035e-19,-7.805912451056771e-18,1258.9467
dense,0.03,1,9,kodak_kodim10,lu,np_solve,-1.4210854715202004e-14,4.0234064994579266e-21,3.0357660829594124e-18,-8.39233750445859e-17,230.8416
dense,0.03,1,9,kodak_kodim10,gauss_seidel,np_solve,-1.4994958519309876e-07,6.039916047063671e-14,4.1245820994739724e-11,2.6544205231933432e-08,2382.9842
dense,0.03,1,9,kodak_kodim10,gmres,np_solve,1.7555166209604067e-08,-7.071156192796856e-15,-1.9404551750146215e-12,4.147238545829904e-09,359.0031
dense,0.03,1,10,kodak_kodim11,gaussian,np_solve,2.1316282072803006e-14,-5.293955920339377e-21,-4.336808689942018e-18,-9.890662724839487e-18,1228.3186999999998
dense,0.03,1,10,kodak_kodim11,lu,np_solve,2.842170943040401e-14,-9.105604182983729e-21,-8.239936510889834e-18,-8.074061875198625e-17,230.041
dense,0.03,1,10,kodak_kodim11,gauss_seidel,np_solve,1.385735686199041e-07,-5.720240180000799e-14,-5.3439592161141913e-11,2.5218043341145337e-08,2399.4041
dense,0.03,1,10,kodak_kodim11,gmres,np_solve,-5.5574602697561204e-08,2.2940893171460885e-14,3.822547096563045e-11,4.435240752004042e-09,343.5489
dense,0.03,1,11,kodak_kodim12,gaussian,np_solve,1.4210854715202004e-14,-3.8116482626443515e-21,-1.734723475976807e-18,-1.5352036488953237e-17,1240.9341
dense,0.03,1,11,kodak_kodim12,lu,np_solve,1.4210854715202004e-14,-3.1763735522036263e-21,-1.734723475976807e-18,-8.99826139256889e-17,242.1077
dense,0.03,1,11,kodak_kodim12,gauss_seidel,np_solve,1.2888024443213908e-06,-5.291798106023829e-13,-2.998720317198833e-10,3.02618262571247e-08,2325.2943999999998
